489,80.01246299,0
489.1,80.01245828,0
489.2,80.01245362,0
489.3,80.01244902,0
489.4,80.01244444,0
489.5,80.01243983,0
489.6,80.01243517,0
489.7,80.01243046,0
489.8,80.01242575,0
489.9,80.01242108,0
490,80.01241646,0
490.1,80.01241188,0
490.2,80.01240728,0
490.3,80.01240263,0
490.4,80.01239794,0
490.5,80.01239323,0
490.6,80.01238854,0
490.7,80.01238391,0
490.8,80.01237932,0
490.9,80.01237473,0
491,80.01237009,0
491.1,80.01236541,0
491.2,80.0123607,0
491.3,80.01235601,0
491.4,80.01235137,0
491.5,80.01234677,0
491.6,80.01234217,0
491.7,80.01233755,0
491.8,80.01233288,0
491.9,80.01232818,0
492,80.01232348,0
492.1,80.01231883,0
492.2,80.01231422,0
492.3,80.01230962,0
492.4,80.012305,0
492.5,80.01230034,0
492.6,80.01229565,0
492.7,80.01229095,0
492.8,80.01228629,0
492.9,80.01228167,0
493,80.01227707,0
493.1,80.01227245,0
493.2,80.0122678,0
493.3,80.01226312,0
493.4,80.01225842,0
493.5,80.01225375,0
493.6,80.01224912,0
493.7,80.01224451,0
493.8,80.0122399,0
493.9,80.01223526,0
494,80.01223059,0
494.1,80.01222589,0
494.2,80.01222122,0
494.3,80.01221657,0
494.4,80.01221196,0
494.5,80.01220735,0
494.6,80.01220272,0
494.7,80.01219805,0
494.8,80.01219336,0
494.9,80.01218868,0
495,80.01218403,0
495.1,80.01217941,0
495.2,80.0121748,0
495.3,80.01217018,0
495.4,80.01216552,0
495.5,80.01216083,0
495.6,80.01215615,0
495.7,80.01215149,0
495.8,80.01214686,0
495.9,80.01214225,0
496,80.01213763,0
496.1,80.01213298,0
496.2,80.0121283,0
496.3,80.01212362,0
496.4,80.01211895,0
496.5,80.01211432,0
496.6,80.0121097,0
496.7,80.01210508,0
496.8,80.01210044,0
496.9,80.01209577,0
497,80.01209109,0
497.1,80.01208642,0
497.2,80.01208177,0
497.3,80.01207715,0
497.4,80.01207253,0
497.5,80.0120679,0
497.6,80.01206323,0
497.7,80.01205855,0
497.8,80.01205388,0
497.9,80.01204923,0
498,80.01204461,0
498.1,80.01203999,0
498.2,80.01203535,0
498.3,80.0120307,0
498.4,80.01202602,0
498.5,80.01202135,0
498.6,80.01201669,0
498.7,80.01201206,0
498.8,80.01200744,0
498.9,80.01200281,0
499,80.01199816,0
499.1,80.01199349,0
499.2,80.01198881,0
499.3,80.01198415,0
499.4,80.01197951,0
499.5,80.01197489,0
499.6,80.01197026,0
499.7,80.01196562,0
499.8,80.01196095,0
499.9,80.01195628,0
500,80.01195162,50000
500,80.01195162,50000
500,80.01195162,50000
500.1,80.0093785,50000
500.2,80.00635351,50000
500.3,80.00491699,50000
500.4,80.00591929,50000
500.5,80.00844916,50000
500.6,80.01050698,50000
500.7,80.01042694,50000
500.8,80.00803781,50000
500.9,80.00475439,50000
501,80.00255653,50000
501.1,80.00259229,50000
501.2,80.0043908,50000
501.3,80.00622422,50000
501.4,80.00634277,50000
501.5,80.00420116,50000
501.6,80.00081756,50000
501.7,79.99803072,50000
501.8,79.99719687,50000
501.9,79.99824996,50000
502,79.99977613,50000
502.1,80.00003066,50000
502.2,79.99816672,50000
502.3,79.99481142,50000
502.4,79.99159848,50000
502.5,79.99000499,50000
502.6,79.99032059,50000
502.7,79.99146823,50000
502.8,79.99178553,50000
502.9,79.99020077,50000
503,79.98697235,50000
503.1,79.9834824,50000
503.2,79.98124737,50000
503.3,79.98085392,50000
503.4,79.98156662,50000
503.5,79.98186912,50000
503.6,79.98054163,50000
503.7,79.97750978,50000
503.8,79.97387474,50000
503.9,79.97111958,50000
504,79.97006359,50000
504.1,79.97030187,50000
504.2,79.97051306,50000
504.3,79.96940288,50000
504.4,79.96661033,50000
504.5,79.96294263,50000
504.6,79.95978751,50000
504.7,79.95813042,50000
504.8,79.95787256,50000
504.9,79.95792152,50000
505,79.95697595,50000
505.1,79.95444122,50000
505.2,79.95083239,50000
505.3,79.94739219,50000
505.4,79.94520682,50000
505.5,79.94444864,50000
505.6,79.94427356,50000
505.7,79.94343217,50000
505.8,79.9411529,50000
505.9,79.93767324,50000
506,79.93405405,50000
506.1,79.93142085,50000
506.2,79.93017459,50000
506.3,79.92972526,50000
506.4,79.92892456,50000
506.5,79.92688118,50000
506.6,79.92358017,50000
506.7,79.91987657,50000
506.8,79.9168799,50000
506.9,79.91517239,50000
507,79.91441179,50000
507.1,79.9135892,50000
507.2,79.91174881,50000
507.3,79.90865639,50000
507.4,79.90494946,50000
507.5,79.90167404,50000
507.6,79.89954435,50000
507.7,79.8984493,50000
507.8,79.89754655,50000
507.9,79.89586679,50000
508,79.89299518,50000
508.1,79.88935125,50000
508.2,79.88587899,50000
508.3,79.88337573,50000
508.4,79.88193679,50000
508.5,79.88090257,50000
508.6,79.8793353,50000
508.7,79.87668133,50000
508.8,79.87315151,50000
508.9,79.86955876,50000
509,79.86673723,50000
509.1,79.86495785,50000
509.2,79.86374973,50000
509.3,79.86224447,50000
509.4,79.85979221,50000
509.5,79.85641254,50000
509.6,79.8527679,50000
509.7,79.84968726,50000
509.8,79.84758247,50000
509.9,79.84616811,50000
510,79.84467504,0
510,79.84467504,0
510,79.84467504,0
510.1,79.84496704,0
510.2,79.84477963,0
510.3,79.84257418,0
510.4,79.83828777,0
510.5,79.83334788,0
510.6,79.8296431,0
510.7,79.82819095,0
510.8,79.82844171,0
510.9,79.82869333,0
511,79.82730524,0
511.1,79.82384547,0
511.2,79.81936903,0
511.3,79.81564963,0
511.4,79.813923,0
511.5,79.81403152,0
511.6,79.81456119,0
511.7,79.81385585,0
511.8,79.81118121,0
511.9,79.80722059,0
512,79.80356834,0
512.1,79.8015951,0
512.2,79.80149189,0
512.3,79.80215885,0
512.4,79.80200018,0
512.5,79.80005092,0
512.6,79.79663995,0
512.7,79.79313412,0
512.8,79.79096038,0
512.9,79.79060497,0
513,79.79129083,0
513.1,79.79154603,0
513.2,79.79024767,0
513.3,79.7874011,0
513.4,79.78411385,0
513.5,79.78179816,0
513.6,79.78117578,0
513.7,79.78178563,0
513.8,79.78232938,0
513.9,79.78159668,0
514,79.77931071,0
514.1,79.77630351,0
514.2,79.77391147,0
514.3,79.77302925,0
514.4,79.77349166,0
514.5,79.77420964,0
514.6,79.77395067,0
514.7,79.77220437,0
514.8,79.76952562,0
514.9,79.76712494,
515,79.76600773,
515.1,79.76627395,
515.2,79.76706552,
515.3,79.76718562,
515.4,79.76594317,
515.5,79.76362673,
515.6,79.76128305,
515.7,79.75996911,
515.8,79.76001144,
515.9,79.76079151,
516,79.76119706,
516.1,79.76041041,
516.2,79.75847514,
516.3,79.75624858,
516.4,79.75478537,
516.5,79.75459489,
516.6,79.75529497,
507.8,79.89754655,
507.9,79.89586679,
508,79.89299518,
508.1,79.88935125,
508.2,79.88587899,
508.3,79.88337573,
508.4,79.88193679,
508.5,79.88090257,
508.6,79.8793353,
508.7,79.87668133,
508.8,79.87315151,
508.9,79.86955876,
509,79.86673723,
509.1,79.86495785,
509.2,79.86374973,
509.3,79.86224447,
509.4,79.85979221,
509.5,79.85641254,
509.6,79.8527679,
509.7,79.84968726,
509.8,79.84758247,
509.9,79.84616811,
510,79.84467504,
510.1,79.84239857,
510.2,79.8391908,
510.3,79.83555345,
510.4,79.83227398,0
510.5,79.82986863,
510.6,79.82822634,
510.7,79.82669882,
510.8,79.82456509,
510.9,79.82153792,
511,79.8179566,
511.1,79.81453722,
511.2,79.81186395,
511.3,79.80998264,
511.4,79.80837923,
511.5,79.80635078,
511.6,79.80350149,
511.7,79.80001395,
511.8,79.7965101,
511.9,79.79360721,
512,79.7914858,
512.1,79.78977176,
512.2,79.78780926,
512.3,79.78512556,
512.4,79.78175859,
512.5,79.77822046,
512.6,79.77512974,
512.7,79.77277621,
512.8,79.77092443,
512.9,79.76898892,
513,79.76645102,
513.1,79.7632209,
513.2,79.75969214,
513.3,79.75645677,
513.4,79.75388687,
513.5,79.75187834,
513.6,79.74993314,
513.7,79.74751578,
513.8,79.74442913,
513.9,79.7409459,
514,79.73760858,
514.1,79.73484432,
514.2,79.73266813,
514.3,79.7306804,
514.4,79.72835491,
514.5,79.72540982,
514.6,79.72200036,
514.7,79.71860161,
514.8,79.71566966,
514.9,79.7133226,
515,79.71126447,
515.1,79.70900062,
515.2,79.70618801,
515.3,79.70287254,
515.4,79.69944936,
515.5,79.69637939,
515.6,79.69386529,
515.7,79.69171462,
515.8,79.68948233,
515.9,79.68678738,
516,79.68357838,
516.1,79.68016317,
516.2,79.67698629,
516.3,79.67431505,
516.4,79.6720558,
516.5,79.6698266,
516.6,79.66723032,
516.7,79.66413307,
516.8,79.66075289,
516.9,79.6575002,
517,79.65468668,
517.1,79.65230897,
517.2,79.65005716,
517.3,79.64753785,
517.4,79.64455126,
517.5,79.64122742,
517.6,79.63792869,
517.7,79.63499153,
517.8,79.63249136,
517.9,79.63019492,
518,79.62772959,
518.1,79.62484712,
518.2,79.62159507,
518.3,79.61827772,
518.4,79.61523807,
518.5,79.61261686,
518.6,79.610258,
518.7,79.60782366,
518.8,79.60503444,
518.9,79.60186387,
519,79.59855208,
519.1,79.59543245,
519.2,79.59269633,
519.3,79.59026186,
519.4,79.58783661,
519.5,79.58512649,
519.6,79.58204176,
519.7,79.5787559,
519.8,79.57557902,
519.9,79.57273803,
520,79.57021939,
520.1,79.56778331,
520.2,79.56513604,
520.3,79.5621367,
520.4,79.55889296,
520.5,79.55568079,
520.6,79.55274797,
520.7,79.55014111,
520.8,79.54767694,
520.9,79.54507519,
521,79.54215669,
521.1,79.53896694,
521.2,79.53573987,
521.3,79.53273034,
521.4,79.53003531,
521.5,79.52752898,
521.6,79.52495528,
521.7,79.52210972,
521.8,79.5189816,
521.9,79.51575774,
522,79.51268784,
522.1,79.50990835,
522.2,79.50734918,
522.3,79.50478679,
522.4,79.50200376,
522.5,79.4989409,
522.6,79.49573566,
522.7,79.49262203,
522.8,79.48976483,
522.9,79.48714563,
523,79.48457924,
523.1,79.48184664,
523.2,79.47884906,
523.3,79.47567478,
523.4,79.47253368,
523.5,79.46960792,
523.6,79.46692489,
523.7,79.4643411,
523.8,79.46164594,
523.9,79.45871054,
524,79.4555764,
524.1,79.45242302,
524.2,79.44943953,
524.3,79.44669204,
524.4,79.44407977,
524.5,79.44140887,
524.6,79.43853,
524.7,79.43544204,
524.8,79.43229,
524.9,79.42926062,
525,79.42645082,
525.1,79.42380155,
525.2,79.42114219,
525.3,79.41831225,
525.4,79.41527351,
525.5,79.41213446,
525.6,79.40907144,
525.7,79.40620386,
525.8,79.40351166,
525.9,79.40085211,
526,79.39806214,
526.1,79.39507295,
526.2,79.39195635,
526.3,79.38887172,
526.4,79.38595275,
526.5,79.38321425,
526.6,79.38054417,
526.7,79.37778449,
526.8,79.37484281,
526.9,79.37175577,
527,79.36866088,
527.1,79.36569828,
527.2,79.36291253,
527.3,79.36022327,
527.4,79.35748398,
527.5,79.3545858,
527.6,79.35153311,
527.7,79.34843821,
527.8,79.3454406,
527.9,79.34260876,
528,79.33989357,
528.1,79.33716503,
528.2,79.33430484,
528.3,79.33128905,
528.4,79.32820298,
528.5,79.32517936,
528.6,79.32230443,
528.7,79.3195585,
528.8,79.31683177,
528.9,79.31400299,
529,79.3110246,
529.1,79.3079546,
529.2,79.30491389,
529.3,79.30200035,
529.4,79.29922079,
529.5,79.29648793,
529.6,79.29368335,
529.7,79.29074106,
529.8,79.28769267,
529.9,79.28464334,
530,79.28169675,
530.1,79.27888248,
530.2,79.27613678,
530.3,79.273349,
530.4,79.27044001,
530.5,79.26741701,
530.6,79.26436679,
530.7,79.26139341,
530.8,79.258545,
530.9,79.25578114,
531,79.2530029,
531.1,79.25012324,
531.2,79.24712776,
531.3,79.24408336,
531.4,79.24108981,
531.5,79.23820922,
531.6,79.23542334,
531.7,79.23264783,
531.8,79.22979267,
531.9,79.2268253,
532,79.22379228,
532.1,79.22078517,
532.2,79.21787553,
532.3,79.21506519,
532.4,79.21228634,
532.5,79.20945036,
532.6,79.20651031,
532.7,79.20349296,
532.8,79.20047864,
532.9,79.19754391,
533,79.19470806,
533.1,79.19192068,
533.2,79.18909835,
533.3,79.18618368,
533.4,79.18318501,
533.5,79.18016929,
533.6,79.17721404,
533.7,79.17435287,
533.8,79.1715528,
533.9,79.16873865,
534,79.16584652,
534.1,79.16286829,
534.2,79.15985627,
534.3,79.15688535,
534.4,79.15400013,
534.5,79.15118429,
534.6,79.14837318,
534.7,79.14550007,
534.8,79.14254288,
534.9,79.13953883,
535,79.13655715,
535.1,79.13365004,
535.2,79.13081641,
535.3,79.1280037,
535.4,79.12514568,
535.5,79.1222091,
535.6,79.11921634,
535.7,79.11622864,
535.8,79.11330248,
535.9,79.1104501,
536,79.10763179,
536.1,79.10478474,
536.2,79.10186744,
536.3,79.09888836,
536.4,79.09589904,
536.5,79.09295713,
536.6,79.09008597,
536.7,79.08725882,
536.8,79.08441865,
536.9,79.0815186,
537,79.07855465,
537.1,79.07556756,
537.2,79.07261349,
537.3,79.06972434,
537.4,79.06688591,
537.5,79.06404872,
537.6,79.06116338,
537.7,79.05821513,
537.8,79.05523355,
537.9,79.05227095,
538,79.0493653,
538.1,79.04651394,
538.2,79.04367621,
538.3,79.04080268,
538.4,79.03786992,
538.5,79.03489643,
538.6,79.03192885,
538.7,79.02900873,
538.8,79.02614358,
538.9,79.02330224,
539,79.02043746,
539.1,79.01751931,
539.2,79.01455579,
539.3,79.01158652,
539.4,79.00865433,
539.5,79.00577525,
539.6,79.00292777,
539.7,79.00006868,
539.8,78.9971637,
539.9,78.99421135,
540,78.99124333,
540.1,78.98830169,
540.2,78.98540916,
540.3,78.98255363,
540.4,78.97969729,
540.5,78.97680364,
540.6,78.97386297,
540.7,78.97089871,
540.8,78.96795032,
540.9,78.96504536,
541,78.96218044,
541.1,78.95932418,
541.2,78.95643972,
541.3,78.95351068,
541.4,78.95055218,
541.5,78.94759968,
541.6,78.94468373,
541.7,78.94180868,
541.8,78.93895014,
541.9,78.93607263,
542,78.93315462,
542.1,78.93020336,
542.2,78.92724924,
542.3,78.92432404,
542.4,78.92143866,
542.5,78.91857589,
542.6,78.91570302,
542.7,78.91279504,
542.8,78.90985199,
542.9,78.90689849,
543,78.90396595,
543.1,78.90107051,
543.2,78.89820201,
543.3,78.89533158,
543.4,78.8924323,
543.5,78.88949793,
543.6,78.88654695,
543.7,78.88360908,
543.8,78.88070428,
543.9,78.87782897,
544,78.87495895,
544.1,78.87206681,
544.2,78.86914114,
544.3,78.86619423,
544.4,78.863253,
544.5,78.86033986,
544.6,78.85745711,
544.7,78.85458571,
544.8,78.85169904,
544.9,78.84878169,
545,78.84584002,
545.1,78.8428973,
545.2,78.83997707,
545.3,78.83708666,
545.4,78.83421237,
545.5,78.83132946,
545.6,78.82841973,
545.7,78.82548409,
545.8,78.82254157,
545.9,78.81961566,
546,78.81671774,
546.1,78.81383937,
546.2,78.81095857,
546.3,78.8080555,
546.4,78.80512628,
546.5,78.80218543,
546.6,78.79925532,
546.7,78.79635035,
546.8,78.79346705,
546.9,78.79058683,
547,78.78768929,
547.1,78.78476656,
547.2,78.78182858,
547.3,78.77889573,
547.4,78.77598443,
547.5,78.77309568,
547.6,78.77021465,
547.7,78.76732141,
547.8,78.76440495,
547.9,78.76147074,
548,78.75853656,
548.1,78.75561984,
548.2,78.75272542,
548.3,78.74984243,
548.4,78.74695221,
548.5,78.74404153,
548.6,78.74111172,
548.7,78.73817751,
548.8,78.73525639,
548.9,78.73235636,
549,78.72947049,
549.1,78.72658205,
549.2,78.72367646,
549.3,78.72075141,
549.4,78.71781826,
549.5,78.71489384,
549.6,78.71198851,
549.7,78.70909908,
549.8,78.70621127,
549.9,78.70330994,
550,78.70038973,
550,78.70038973,
550,78.70038973,
550.1,78.70002706,
550.2,78.70012079,
550.3,78.69864255,
550.4,78.69474219,
550.5,78.68931942,
550.6,78.68435897,
550.7,78.68151883,
550.8,78.68097487,
550.9,78.68132588,
551,78.68060484,
551.1,78.67766683,
551.2,78.67297411,
551.3,78.66824048,
551.4,78.66520612,
551.5,78.66441786,
551.6,78.66486885,
551.7,78.6647334,
551.8,78.66266081,
551.9,78.65871149,
552,78.65428659,
552.1,78.65112014,
552.2,78.65005772,
552.3,78.65048107,
552.4,78.65076912,
552.5,78.64945219,
552.6,78.6462378,
552.7,78.64219205,
552.8,78.63896612,
552.9,78.63762812,
553,78.63792596,
553.1,78.63848925,
553.2,78.63781023,
553.3,78.63530197,
553.4,78.63169098,
553.5,78.62848248,
553.6,78.62689072,
553.7,78.62699394,
553.8,78.62770132,
553.9,78.62753927,
554,78.62569045,
554.1,78.62255302,
554.2,78.61943775,
554.3,78.61763198,
554.4,78.61749824,
554.5,78.61823803,
554.6,78.61847331,
554.7,78.61722249,
554.8,78.61457977,
554.9,78.61162795,
555,78.60966054,
555.1,78.60927156,
555.2,78.60995287,
555.3,78.6104712,
555.4,78.60974567,
555.5,78.60760143,
555.6,78.60487423,
555.7,78.60280515,
555.8,78.60216339,
555.9,78.60271648,
556,78.60341238,
556.1,78.60313193,
556.2,78.60147364,
556.3,78.59902065,
556.4,78.59691293,
556.5,78.59603791,
556.6,78.59641372,
556.7,78.5971932,
556.8,78.59727381,
556.9,78.5960745,
557,78.59393221,
557.1,78.5918479,
557.2,78.59077239,
557.3,78.5909413,
557.4,78.59172384,
557.5,78.59208118,
557.6,78.59130173,
557.7,78.5894929,
557.8,78.58748975,
557.9,78.58625586,
558,78.58620586,
558.1,78.58692561,
558.2,78.5874782,
558.3,78.58707009,
558.4,78.58560384,
558.5,78.58373267,
558.6,78.58238822,
558.7,78.58212256,
558.8,78.58272884,
558.9,78.58340079,
559,78.58330886,
559.1,78.5821815,
559.2,78.58048428,
559.3,78.5790794,
559.4,78.57861401,
559.5,78.57907112,
559.6,78.57979427,
559.7,78.57995962,
559.8,78.57915598,
559.9,78.57766465,
560,78.57624878,
560.1,78.57560948,
560.2,78.57589591,
560.3,78.57661149,
560.4,78.57697412,
560.5,78.57646933,
560.6,78.57520524,
560.7,78.57382463,
560.8,78.57304429,
560.9,78.57315151,
561,78.57381117,
561.1,78.57431248,
561.2,78.57407392,
561.3,78.57304792,
561.4,78.57174364,
561.5,78.5708595,
561.6,78.57079031,
561.7,78.57135662,
561.8,78.5719415,
561.9,78.571931,
562,78.57114397,
562.1,78.56995041,
562.2,78.56900155,
562.3,78.56876824,
562.4,78.56921467,
562.5,78.56983325,
562.6,78.57000918,
562.7,78.56945303,
562.8,78.568397,
562.9,78.5674221,
563,78.5670444,
563.1,78.56735486,
563.2,78.56796383,
563.3,78.56828322,
563.4,78.56794216,
563.5,78.56704242,
563.6,78.56607785,
563.7,78.56558091,
563.8,78.56574891,
563.9,78.56631237,
564,78.56673276,
564.1,78.56658481,
564.2,78.56585206,
564.3,78.5649304,
564.4,78.56434272,
564.5,78.56437024,
564.6,78.56486022,
564.7,78.56534133,
564.8,78.56535989,
564.9,78.56479719,
565,78.56394603,
565.1,78.56329766,
565.2,78.56319381,
565.3,78.56359028,
565.4,78.56409535,
565.5,78.56425087,
565.6,78.5638543,
565.7,78.56309557,
565.8,78.56241637,
565.9,78.56219592,
566,78.56248655,
566.1,78.56298343,
566.2,78.56324495,
566.3,78.56300457,
566.4,78.5623541,
566.5,78.56167234,
566.6,78.5613542,
566.7,78.56153382,
566.8,78.56199566,
566.9,78.56233224,
567,78.56223321,
567.1,78.56170073,
567.2,78.56104188,
567.3,78.56064764,
567.4,78.5607174,
567.5,78.56112308,
567.6,78.56150514,
567.7,78.56152886,
567.8,78.56111825,
567.9,78.56050416,
568,78.56005666,
568.1,78.56002312,
568.2,78.56035735,
568.3,78.56075765,
568.4,78.56088306,
568.5,78.56059282,
568.6,78.56004108,
568.7,78.55956317,
568.8,78.55943718,
568.9,78.55969038,
569,78.56008493,
569.1,78.56028962,
569.2,78.56011359,
569.3,78.55963725,
569.4,78.55915067,
569.5,78.55894631,
569.6,78.55911421,
569.7,78.55948279,
569.8,78.55974416,
569.9,78.55967231,
570,78.5592798,
570.1,78.55880431,
570.2,78.55853777,
570.3,78.55862086,
570.4,78.55894744,
570.5,78.55924365,
570.6,78.55926296,
570.7,78.55895826,
570.8,78.55851096,
570.9,78.55819946,
571,78.55820233,
571.1,78.55847514,
571.2,78.55878596,
571.3,78.55888136,
571.4,78.55866434,
571.5,78.55825918,
571.6,78.55792008,
571.7,78.5578506,
571.8,78.55806212,
