time,distur_data,data
631,-2983.83077,80.00719843
631.1,756.2407086,80.0072895
631.2,137.5901118,80.0074894
631.3,2477.008401,80.00770016
631.4,1080.19851,80.00763898
631.5,4896.351788,80.00742738
631.6,2984.503348,80.0069982
631.7,547.7757312,80.00676069
631.8,-3533.28553,80.0069712
631.9,-3929.896005,80.00764865
632,237.8451243,80.00828859
632.1,-2536.995522,80.00821466
632.2,716.2696289,80.0076483
632.3,-1656.346338,80.00680089
632.4,1787.094286,80.00640242
632.5,-4306.333884,80.00652205
632.6,3446.40701,80.00738937
632.7,3762.618,80.0079392
632.8,-1679.273279,80.00781457
632.9,-3545.996267,80.00738419
633,2440.746053,80.00700613
633.1,1618.910444,80.00661694
633.2,-972.163368,80.0065586
633.3,850.2739649,80.00698198
633.4,554.5273496,80.00746108
633.5,-58.83590088,80.00767488
633.6,1145.013881,80.00749719
633.7,4248.297689,80.00698339
633.8,1139.26125,80.00633605
633.9,-2436.163704,80.00617481
634,-4603.367219,80.00675157
634.1,1207.141958,80.00772382
634.2,-1565.107296,80.00808184
634.3,-4758.332008,80.00775504
634.4,-3286.0649,80.00712338
634.5,1107.231419,80.00653484
634.6,-761.5467141,80.00618202
634.7,684.3757796,80.00642728
634.8,2303.727002,80.00699843
634.9,-1260.269147,80.00741152
635,-1343.561446,80.00756805
635.1,-1237.230555,80.00734131
635.2,-4133.942336,80.00688858
635.3,831.1525946,80.00667875
635.4,-818.3430675,80.00658239
635.5,-3891.934752,80.00678079
635.6,-1747.375995,80.00727786
635.7,1851.647518,80.0075946
635.8,639.8357058,80.00734659
635.9,3718.707598,80.00680657
636,318.6020932,80.00619546
636.1,4745.380045,80.00613594
636.2,-4397.58711,80.00640974
636.3,-246.5579031,80.0073112
636.4,-3898.677825,80.00792605
636.5,4921.788252,80.00804227
636.6,495.1500592,80.00711504
636.7,1987.04542,80.00609443
636.8,-3727.628379,80.00559057
636.9,-250.1580609,80.00624528
637,-4406.529953,80.00736285
637.1,-548.9272464,80.0083864
637.2,4179.770043,80.00838019
637.3,-604.8917051,80.00715312
637.4,3585.111666,80.00586295
637.5,4971.767301,80.00516951
637.6,493.0233143,80.00549866
637.7,-3757.156943,80.00683156
637.8,3463.25356,80.00839855
637.9,-3097.421107,80.00869672
638,1643.455865,80.00791717
638.1,1562.725765,80.00633845
638.2,4731.931705,80.00510992
638.3,-423.8356955,80.00491501
638.4,-3406.533477,80.00614398
638.5,-3608.149383,80.00801969
638.6,-2166.672837,80.00920109
638.7,4729.635245,80.00879543
638.8,979.5634011,80.00677037
638.9,3522.081803,80.00480477
639,-4371.13963,80.00411299
639.1,4256.232162,80.00556614
639.2,4493.941017,80.00760679
639.3,-333.3240726,80.00882651
639.4,-2177.687719,80.00862343
639.5,-397.4946008,80.00721985
639.6,-691.7557333,80.005509
639.7,3661.390272,80.00471139
639.8,-3013.693838,80.00513319
639.9,-1152.341764,80.00681303
640,2591.964196,80.00840354
640.1,3142.245933,80.00860369
640.2,1727.388341,80.00728492
640.3,2215.852541,80.00546344
640.4,1833.649067,80.00437662
640.5,-1860.136561,80.00477828
640.6,-3315.173415,80.00652869
640.7,1880.41943,80.00841274
640.8,4209.356675,80.00882078
640.9,-3342.355079,80.00739512
641,-4961.815728,80.00555542
641.1,-3236.93809,80.0046208
641.2,-3218.481554,80.00512047
641.3,-3019.475056,80.00667998
641.4,1682.736034,80.00817262
641.5,1744.521617,80.00831264
641.6,174.8220414,80.00705123
641.7,-1765.950516,80.00537535
641.8,-330.3261592,80.00455187
641.9,-1791.757218,80.00505195
642,-4063.562541,80.00658071
642.1,3704.376225,80.00815374
642.2,-548.7905189,80.00825741
642.3,-3522.251415,80.00711299
642.4,1520.462891,80.00567142
642.5,4419.814571,80.00467247
642.6,3823.502664,80.00468993
642.7,1609.272275,80.00573693
642.8,-2960.867289,80.00716365
642.9,-3296.533543,80.00817695
643,-4839.254231,80.00805933
643.1,-3345.862389,80.00699038
643.2,-3909.168089,80.00565287
643.3,-1388.075723,80.00503136
643.4,611.3308974,80.00542149
643.5,4638.392036,80.00645143
643.6,-2545.056309,80.00720019
643.7,-4761.391063,80.00754589
643.8,-4699.597685,80.00732866
643.9,3861.716161,80.00670385
644,3863.51712,80.0056903
644.1,4132.235022,80.0050673
644.2,474.0123616,80.00525491
644.3,-3274.238682,80.00629729
644.4,-129.5207837,80.00761912
644.5,3144.187903,80.00810886
644.6,4366.087382,80.00729543
644.7,830.6353939,80.00573275
644.8,489.0651235,80.0047165
644.9,-282.4696038,80.00494037
645,2533.368425,80.00625779
645.1,-1676.877219,80.00757256
645.2,-3275.413242,80.00819278
645.3,129.6367148,80.00775009
645.4,-1195.735012,80.00638973
645.5,3281.64874,80.00517053
645.6,4670.378282,80.0047052
645.7,-4952.221462,80.00525841
645.8,-1986.104263,80.00691888
645.9,-454.3401839,80.00828767
646,3904.529977,80.00835101
646.1,3435.324779,80.00687503
646.2,-2496.439632,80.00497046
646.3,2339.108441,80.0042743
646.4,3395.563135,80.00496082
646.5,-770.3882436,80.00649176
646.6,2084.789596,80.00798989
646.7,-941.2588207,80.0082259
646.8,263.0008688,80.00722244
646.9,255.602745,80.00561682
647,-4084.664909,80.00454409
647.1,-963.1212409,80.00495893
647.2,2821.303498,80.00634906
647.3,-2352.110514,80.00754231
647.4,-1921.410741,80.00798891
647.5,-3150.320327,80.00733124
647.6,2566.264457,80.00611378
647.7,1206.72657,80.00489788
647.8,1453.458269,80.0046371
647.9,-1726.867238,80.00546999
648,-3457.675757,80.00695145
648.1,-3156.449575,80.00809671
648.2,-448.0078656,80.00808325
648.3,331.8036698,80.00680746
648.4,-3375.720968,80.00516587
648.5,4257.695637,80.00451169
648.6,-909.423938,80.00487264
648.7,-4688.125611,80.00628917
648.8,-3327.146391,80.00791156
648.9,650.6130964,80.00851117
649,4854.310858,80.0074996
649.1,-3597.409669,80.00543179
649.2,-1664.301114,80.00423862
649.3,-1908.81518,80.00459185
649.4,-1456.736557,80.00624499
649.5,-3371.320194,80.00799801
649.6,-1778.497303,80.0087311
649.7,-1204.176013,80.00786819
649.8,1413.757548,80.00603731
649.9,1023.10804,80.00442135
650,-4623.171831,80.00419526
650.1,-1648.968755,80.00578792
650.2,-4217.859208,80.00787448
650.3,440.2874529,80.00914937
650.4,-88.77975172,80.00849817
650.5,-2121.287131,80.00648743
650.6,-2472.815303,80.00466923
650.7,-606.7956125,80.00433636
650.8,1586.140048,80.00561442
650.9,-1744.21273,80.00749539
651,-4983.356521,80.00885248
651.1,4726.959523,80.00890986
651.2,-3991.302209,80.00715618
651.3,-1816.234,80.00538073
651.4,4555.155155,80.004682
651.5,-1507.309213,80.00523638
651.6,-3345.935926,80.00699948
651.7,4854.891677,80.00878802
651.8,-3835.579291,80.00893707
651.9,-4581.150142,80.00788757
652,4609.558685,80.00640102
652.1,2852.811561,80.00507268
652.2,-2796.095995,80.00499481
652.3,-3985.390276,80.00649169
652.4,-2454.371684,80.00852753
652.5,-624.8925978,80.00960032
652.6,-2569.891954,80.00891475
652.7,-2174.064837,80.00711791
652.8,492.2843471,80.00548042
652.9,3823.021152,80.00503572
653,3516.493406,80.00594066
653.1,1704.681151,80.00759103
653.2,576.103905,80.00892374
653.3,2578.331645,80.00907284
653.4,4019.963932,80.00786089
653.5,3533.801212,80.00611282
653.6,2596.97385,80.00510487
653.7,-2660.499619,80.00557823
653.8,4982.900745,80.00743933
653.9,-2387.174963,80.00893745
654,-1249.598677,80.00945715
654.1,-2004.970832,80.00855184
654.2,2455.22213,80.00693275
654.3,4918.347304,80.00551889
654.4,2663.133581,80.00520025
654.5,-713.9039299,80.00630817
654.6,1416.650087,80.0081947
654.7,-361.9905586,80.00939031
654.8,-3975.318688,80.00917181
654.9,-3181.196311,80.0078907
655,3633.607043,80.0064014
655.1,33.57587617,80.00540816
655.2,4309.750721,80.00582305
655.3,3980.360068,80.00708486
655.4,-2088.338703,80.00833217
655.5,1291.411555,80.00899342
655.6,4753.997768,80.00839976
655.7,440.48948,80.00682766
655.8,3306.690551,80.00562932
655.9,-4451.901219,80.00545167
656,-3103.780988,80.00680216
656.1,4752.939376,80.00857853
656.2,2652.091318,80.00912678
656.3,3698.775712,80.00823287
656.4,-4676.611866,80.00647115
656.5,184.3728429,80.00551337
656.6,-1245.629995,80.00570165
656.7,4696.669928,80.00697434
656.8,-3068.525869,80.00809481
656.9,-2714.28753,80.00870315
657,969.4749238,80.00830576
657.1,3965.044016,80.00700496
657.2,494.7847759,80.00558884
657.3,-4152.271682,80.0052354
657.4,2769.840596,80.0063757
657.5,2710.899267,80.00778862
657.6,2083.984016,80.00851412
657.7,-4480.642848,80.00807574
657.8,3835.646836,80.00712148
657.9,-4283.634997,80.00585087
658,4946.611482,80.00561469
658.1,-2300.827171,80.00602342
658.2,-2.268508543,80.00719371
658.3,1873.176911,80.008116
658.4,2484.348573,80.00805543
658.5,4446.474509,80.00704054
658.6,1897.073703,80.00568846
658.7,4117.731438,80.00507715
658.8,-3287.72813,80.00547063
658.9,3153.318753,80.00694529
659,-2171.72495,80.00805116
659.1,-181.2275523,80.00831294
659.2,4108.528103,80.00740895
659.3,2031.831563,80.00576804
659.4,-1006.920666,80.00466479
659.5,-3315.640808,80.00498101
659.6,4024.936077,80.00654529
659.7,-2899.358383,80.00782767
659.8,483.6513221,80.00831489
659.9,-1272.229932,80.00744521
660,-2368.473433,80.00594607
660.1,3067.017215,80.00490704
660.2,-2641.66186,80.0047451
660.3,1589.120965,80.00586546
660.4,-1643.944707,80.00719014
660.5,221.3083139,80.00796321
660.6,-471.168638,80.00752306
660.7,1068.701793,80.00623371
660.8,1671.042878,80.00491679
660.9,-4782.341164,80.00445855
661,3192.049334,80.00548207
661.1,-1226.844888,80.0067801
661.2,417.9625751,80.00770032
661.3,4696.999038,80.00748036
661.4,2462.838868,80.00607345
661.5,2932.860534,80.00461204
661.6,2586.989485,80.00406357
661.7,-467.7177665,80.0047941
661.8,-932.5017994,80.00639926
661.9,-2557.742441,80.00772116
662,2022.796346,80.00789978
662.1,-2861.80688,80.00656897
662.2,1611.7731,80.00495
662.3,-929.5077091,80.00390527
662.4,-2236.066431,80.00429569
662.5,-1568.512249,80.00585433
662.6,-1985.370143,80.00740985
662.7,1884.009217,80.00788539
662.8,4542.91556,80.00675617
662.9,2781.818471,80.0047187
663,4023.039005,80.00330775
663.1,-4783.4389,80.00340582
663.2,4742.401233,80.00535337
663.3,-4462.479944,80.00718958
663.4,-900.4203304,80.00814216
663.5,-3364.493343,80.00730449
663.6,2960.380543,80.00543135
663.7,-4884.213717,80.0035019
663.8,1020.063942,80.00329569
663.9,4214.678364,80.00456084
664,-3900.728854,80.00624391
664.1,450.1535303,80.00757984
664.2,-4269.615924,80.00735462
664.3,565.1712863,80.00601441
664.4,-1166.191807,80.004234
664.5,-185.7018309,80.00337947
664.6,-1090.671344,80.00396274
664.7,-913.2747612,80.00559281
664.8,591.0876885,80.00708687
664.9,4410.780645,80.00731978
665,1990.295494,80.00596024
665.1,896.3593402,80.0041298
665.2,-4888.568595,80.00314954
665.3,-2172.376163,80.00396827
665.4,-1126.170171,80.00579512
665.5,2457.94353,80.00728909
665.6,656.9014749,80.00722842
665.7,543.0883474,80.00579407
665.8,-2314.144605,80.0040048
665.9,-3828.368168,80.00325923
666,-3383.795856,80.00411391
666.1,-1456.947516,80.00590489
666.2,3083.099741,80.00726421
666.3,-2342.659802,80.00702873
666.4,-3083.290028,80.00570007
666.5,-855.5077323,80.00423498
666.6,1481.543205,80.0035464
666.7,296.6459539,80.00399896
666.8,-4271.452403,80.00533108
666.9,-300.5420628,80.00682191
667,-1210.448708,80.00719744
667.1,-4011.427825,80.00629329
667.2,-67.4523623,80.00491195
667.3,-3671.853248,80.0038194
667.4,-2837.544897,80.00399379
667.5,-617.0922078,80.00523483
667.6,-1468.736951,80.00655756
667.7,4938.056851,80.00710542
667.8,3921.49101,80.00619001
667.9,-1500.601446,80.00458284
668,-608.4954904,80.00370147
668.1,3016.292121,80.00407723
668.2,4821.682167,80.00525004
668.3,-1987.816602,80.00631818
668.4,766.378248,80.00689777
668.5,519.2141633,80.00641161
668.6,-3567.557241,80.00525304
668.7,65.44882202,80.00445661
668.8,-1.648336184,80.00436567
668.9,2296.413755,80.00506063
669,-4174.024476,80.00592517
669.1,-2829.372924,80.00669924
669.2,-3270.729328,80.00673882
669.3,-1147.810661,80.00606932
669.4,-1253.784516,80.00507176
669.5,-2356.360633,80.0044804
669.6,-3353.152554,80.00476875
669.7,3565.029706,80.00577505
669.8,-2545.728943,80.00643444
669.9,3933.653333,80.00666063
670,2911.563156,80.00594648
670.1,4641.965101,80.00491323
670.2,-2492.542345,80.0042027
670.3,-2159.189734,80.00468676
670.4,498.1370249,80.00594728
670.5,2188.97798,80.00695934
670.6,152.9044356,80.00695531
670.7,-135.1509081,80.00607735
670.8,-1481.312265,80.0049637
670.9,3584.763617,80.00447051
671,-877.8958748,80.00466789
671.1,-4795.968532,80.00566705
671.2,4156.874823,80.00692903
671.3,4595.150016,80.00708766
671.4,686.3199154,80.00608949
671.5,4978.818661,80.00485847
671.6,-994.7714284,80.00401495
671.7,876.6028173,80.00447006
671.8,3063.549846,80.00574205
671.9,-917.7465299,80.00681848
672,-4565.927628,80.00715979
672.1,454.3524121,80.00669729
672.2,-3699.00952,80.00548737
672.3,746.9918606,80.0046333
672.4,4692.200473,80.00447189
672.5,1813.355869,80.00492671
672.6,-2927.908692,80.00583452
672.7,638.6212193,80.00676994
672.8,3306.832196,80.006861
672.9,-2071.276217,80.00594126
673,-1939.383599,80.00496021
673.1,4779.844661,80.00456068
673.2,4849.219792,80.00466339
673.3,837.0517454,80.00521719
673.4,-1671.314587,80.00602036
673.5,215.7329653,80.00659761
673.6,-4176.05299,80.00642652
673.7,3077.397308,80.00586868
673.8,1816.561412,80.00491591
673.9,947.643335,80.0043438
674,-2958.469446,80.0045717
674.1,-2995.975524,80.0056085
674.2,-3360.634981,80.00668165
674.3,-2192.123838,80.00705165
674.4,-3025.350714,80.00640778
674.5,2930.547883,80.00526938
674.6,3718.265723,80.00413315
674.7,2892.003776,80.00378953
674.8,-4092.544769,80.004506
674.9,-3399.924421,80.00610658
675,-2529.742703,80.00737073
675.1,2614.397019,80.00737883
675.2,170.6978004,80.00589217
675.3,-1082.068191,80.00413726
675.4,3679.914735,80.00339603
675.5,-1673.054857,80.00391499
675.6,967.0257689,80.00560708
675.7,2802.098369,80.00709347
675.8,4867.29003,80.0072565
675.9,4543.537097,80.00590775
676,3227.986576,80.0040413
676.1,2770.385215,80.00302695
676.2,1864.307698,80.00355862
676.3,3419.484738,80.00526053
676.4,1279.983575,80.00681439
676.5,2683.939225,80.00723385
676.6,-1033.44722,80.00614064
676.7,852.573363,80.00450647
676.8,-799.4873569,80.00334467
676.9,3015.992003,80.00353433
677,-222.4128205,80.00468915
677.1,1907.725128,80.00614859
677.2,3136.223549,80.00673266
677.3,509.1895002,80.00597588
677.4,-2052.069384,80.00455107
677.5,869.8603678,80.00355853
677.6,-256.7985725,80.00349553
677.7,3986.392123,80.00444035
677.8,-707.5861728,80.00546352
677.9,-2400.806787,80.00608829
678,-359.6715421,80.00591765
678.1,-4999.608458,80.00494878
678.2,1580.646064,80.00410491
678.3,-4081.595582,80.0035904
678.4,623.0612498,80.00407235
678.5,1790.425194,80.00490207
678.6,1676.233274,80.00544577
678.7,2452.640248,80.00532467
678.8,1524.651626,80.00457813
678.9,4819.884389,80.0037741
679,-2203.080401,80.00328135
679.1,2827.693926,80.00379609
679.2,-4948.184201,80.0046146
679.3,-4131.874102,80.00556501
679.4,-4408.02834,80.00587005
679.5,4267.694805,80.00533292
679.6,-2853.405512,80.00388745
679.7,2813.562005,80.00296819
679.8,-2463.386332,80.00286075
679.9,-2134.088081,80.00391621
680,2381.624238,80.00531071
680.1,-2041.427268,80.00582087
680.2,-268.0966422,80.00534957
680.3,4099.734076,80.00411693
680.4,4230.613308,80.0027776
680.5,3917.861995,80.00227846
680.6,-2493.453677,80.00295273
680.7,2524.057779,80.00461309
680.8,1839.095679,80.00576308
680.9,-318.930254,80.00565495
681,-260.7789893,80.00447548
681.1,-2912.473142,80.00303582
681.2,63.90061931,80.00246711
681.3,3977.708732,80.00296534
681.4,3350.662644,80.00396247
681.5,4587.060809,80.00478792
681.6,4731.015907,80.00477802
681.7,4184.356937,80.00393139
681.8,-3512.963116,80.00285793
681.9,-2371.097467,80.00267477
682,-1035.121407,80.00335913
682.1,2714.506228,80.00432873
682.2,2706.179399,80.00469117
682.3,2757.157422,80.00420263
682.4,-455.2158785,80.0031917
682.5,-813.27047,80.00251269
682.6,1363.210029,80.002605
682.7,1470.95972,80.00324814
682.8,2420.021117,80.00396145
682.9,3294.920054,80.00416763
683,-2278.645671,80.0036633
683.1,2802.213606,80.00307523
683.2,-3195.918369,80.00249193
683.3,-3800.031114,80.00263034
683.4,2877.070181,80.00334538
683.5,4918.532311,80.00375422
683.6,-4227.449912,80.00348675
683.7,-750.67465,80.00319572
683.8,3411.158174,80.00282412
683.9,1335.422628,80.00241688
684,4448.105166,80.002365
684.1,-696.4681603,80.00249711
684.2,4459.629059,80.00296956
684.3,2985.587659,80.00311821
684.4,-1228.210393,80.00292004
684.5,-2532.082641,80.00269301
684.6,3287.048018,80.00260452
684.7,-4583.965847,80.0023767
684.8,-2713.991789,80.00257977
684.9,-4059.99796,80.00289012
685,3614.293741,80.00314386
685.1,-4565.089159,80.00274024
685.2,4546.512901,80.00241805
685.3,3242.321065,80.00186216
685.4,3690.136237,80.0015662
685.5,119.7418362,80.001675
685.6,2501.040221,80.00226195
685.7,4982.993668,80.00273411
685.8,-825.422977,80.00262076
685.9,-2883.974709,80.00229321
686,-962.9268134,80.00202289
686.1,-3910.952545,80.00185797
686.2,-1379.427098,80.00204791
686.3,-4031.234649,80.00228076
686.4,-2960.738329,80.00252233
686.5,-1129.09884,80.00251322
686.6,3235.794137,80.0021613
686.7,3992.066304,80.00149191
686.8,4658.366791,80.00095061
686.9,3170.653204,80.00086367
687,-831.6074013,80.00133952
687.1,3174.406475,80.00220409
687.2,2249.633203,80.00258894
687.3,-414.7586717,80.00227933
687.4,-848.9958317,80.00160835
687.5,927.0562026,80.00103132
687.6,1033.597619,80.00083048
687.7,1675.18738,80.00111825
687.8,4874.301837,80.00162438
687.9,2390.970549,80.00180201
688,-4957.978544,80.00164915
688.1,1254.614255,80.00160862
688.2,-3698.223302,80.00131415
688.3,3960.955454,80.00124165
688.4,1778.323514,80.00098852
688.5,-1716.703259,80.00086744
688.6,-2631.670459,80.00109768
688.7,-485.4044483,80.00150969
688.8,1807.436681,80.00167146
688.9,-2411.705841,80.00134682
689,-3540.070298,80.00097895
689.1,2038.495139,80.00083596
689.2,987.7973264,80.00070134
689.3,1909.664849,80.00073751
689.4,-4262.878773,80.000841
689.5,3796.455622,80.00123871
689.6,-2970.359529,80.00117602
689.7,-2832.609866,80.0010825
689.8,2325.986567,80.00095691
689.9,2856.22551,80.00060828
690,4582.147593,80.00027258
690.1,2154.602533,80.00007969
690.2,2404.768983,80.00027431
690.3,-3047.709022,80.00066042
690.4,-2845.528376,80.00121989
690.5,-4795.419075,80.00149082
690.6,3391.599231,80.0013709
690.7,2608.269545,80.00050364
690.8,-2813.756055,79.99958375
690.9,-798.0182654,79.99950973
691,-2292.986939,80.00016228
691.1,1768.510647,80.00114318
691.2,3358.452128,80.00152685
691.3,-4495.077757,80.00098408
691.4,1228.139282,80.00030792
691.5,1336.917792,79.99961756
691.6,-422.6753607,79.99941178
691.7,-3904.786556,79.99990031
691.8,2252.345759,80.00088015
691.9,-4824.827253,80.00130594
692,-871.637904,80.00127855
692.1,381.7470443,80.0005696
692.2,-3977.425862,79.99964051
692.3,1403.543626,79.99936899
692.4,-642.2753612,79.99962339
692.5,-4721.995313,80.00034715
692.6,-2575.218718,80.00121492
692.7,-1700.998487,80.00147851
692.8,1318.424328,80.0009335
692.9,-1242.312941,79.99982873
693,446.4026007,79.99909881
693.1,2688.51011,79.99914563
693.2,-4210.589206,79.99981687
693.3,2627.207869,80.00099648
693.4,-4517.35313,80.0014559
693.5,-3154.060612,80.00129612
693.6,-296.6987087,80.00052958
693.7,3384.80303,79.99957206
693.8,-1615.476677,79.99893177
693.9,-1316.502768,79.99933275
694,3537.982217,80.00043092
694.1,2867.125938,80.0012007
694.2,-2214.365861,80.0011753
694.3,3152.973958,80.00064362
694.4,2033.318196,79.99968139
694.5,3978.919722,79.99905982
694.6,3703.762013,79.99909698
694.7,-871.8498358,79.99977336
694.8,-3180.190133,80.00082637
694.9,544.4344206,80.00159275
695,309.3062226,80.00132999
695.1,-1490.316361,80.00027115
695.2,2252.913661,79.99925764
695.3,4719.899641,79.99878966
695.4,-2646.730024,79.99907373
695.5,-3591.516781,80.00027892
695.6,-2622.5373,80.00153761
695.7,3015.602011,80.00190652
695.8,3223.002925,80.00085796
695.9,-989.8447739,79.99917236
696,3678.885209,79.99825163
696.1,1023.703611,79.99845218
696.2,-4613.402076,79.99976672
696.3,2551.310592,80.00151497
696.4,-122.8782046,80.00205429
696.5,4786.014906,80.00120345
696.6,-1447.474336,79.99930767
696.7,2298.84277,79.9980528
696.8,-3349.569299,79.99806269
696.9,3788.78463,79.9996063
697,-1896.723042,80.00116112
697.1,1775.83767,80.00196156
697.2,-3496.28854,80.00122659
697.3,-2121.493005,79.99978202
697.4,4067.068584,79.99854058
697.5,-4778.311588,79.99805094
697.6,917.1444019,79.99912318
697.7,4445.962594,80.00062172
697.8,3293.311185,80.00133555
697.9,681.0920107,80.0008499
698,-2886.576796,79.99964143
698.1,-4696.208653,79.99872361
698.2,821.1707304,79.9987932
698.3,1416.466388,79.99948059
698.4,-3449.414968,80.00028824
698.5,-4317.363286,80.00089274
698.6,-1924.749029,80.00088306
698.7,743.0645617,80.00014737
698.8,-1313.91085,79.99909194
698.9,-2899.663848,79.99858253
699,-4650.290385,79.99903315
699.1,2569.503913,80.00019126
699.2,-4347.726931,80.00085572
699.3,-2246.521929,80.00097386
699.4,2705.940505,80.00032894
699.5,-1257.926536,79.99915415
699.6,-1971.289086,79.99852214
699.7,-1455.662966,79.99888309
699.8,4672.530661,79.99994168
699.9,1222.822529,80.00064006
700,1978.25108,80.00071578
